FoodID,RefuseID,RefuseAmount,RefuseDateOfEntry
1052,750,0.0,1997-05-01
1053,750,0.0,1997-05-01
1054,750,0.0,1997-05-01
1055,750,0.0,1997-05-01
1056,750,0.0,1997-05-01
1057,750,0.0,1997-05-01
1060,750,0.0,1997-05-01
1061,750,0.0,1997-05-01
1062,750,0.0,1997-05-01
1063,750,0.0,1997-05-01
1064,750,0.0,1997-05-01
1065,750,0.0,1997-05-01
1067,750,0.0,1997-05-01
1068,750,0.0,1997-05-01
1071,750,0.0,1997-05-01
1075,750,0.0,1997-05-01
1076,750,0.0,1997-05-01
1077,750,0.0,1997-05-01
1078,750,0.0,1997-05-01
1079,750,0.0,1997-05-01
1080,750,0.0,1997-05-01
1081,750,0.0,1997-05-01
1082,750,0.0,1997-05-01
1083,750,0.0,1997-05-01
1084,750,0.0,1997-05-01
1085,750,0.0,1997-05-01
1086,750,0.0,1997-05-01
1087,750,0.0,1997-05-01
1089,750,0.0,1997-05-01
1090,750,0.0,1997-05-01
1091,750,0.0,1997-05-01
1092,750,0.0,1997-05-01
1093,750,0.0,1997-05-01
1094,750,0.0,1997-05-01
1095,750,0.0,1997-05-01
1096,750,0.0,1997-05-01
1097,750,0.0,1997-05-01
1108,750,0.0,1997-05-01
1116,750,0.0,1997-05-01
1117,750,0.0,1997-05-01
1118,750,0.0,1997-05-01
1119,750,0.0,1997-05-01
1120,750,0.0,1997-05-01
1121,750,0.0,1997-05-01
1124,750,0.0,1997-05-01
1125,750,0.0,1997-05-01
1126,750,0.0,1997-05-01
1127,750,0.0,1997-05-01
1128,750,0.0,1997-05-01
1130,750,0.0,1997-05-01
1131,750,0.0,1997-05-01
1133,750,0.0,1997-05-01
1135,750,0.0,1997-05-01
1139,750,0.0,1997-05-01
1140,750,0.0,1997-05-01
1142,750,0.0,1997-05-01
1143,750,0.0,1997-05-01
1144,750,0.0,1997-05-01
1147,750,0.0,1997-05-01
1148,750,0.0,1997-05-01
1151,750,0.0,1997-05-01
1152,750,0.0,1997-05-01
1153,750,0.0,1997-05-01
1154,750,0.0,1997-05-01
1157,750,0.0,1997-05-01
1158,750,0.0,1997-05-01
1159,750,0.0,1997-05-01
1160,750,0.0,1997-05-01
1161,750,0.0,1997-05-01
1164,750,0.0,1997-05-01
1166,750,0.0,1997-05-01
1167,750,0.0,1997-05-01
1171,750,0.0,1997-05-01
1172,750,0.0,1997-05-01
1174,750,0.0,1997-05-01
1175,750,0.0,1997-05-01
1178,750,0.0,1997-05-01
1179,750,0.0,1997-05-01
1182,750,0.0,1997-05-01
1183,750,0.0,1997-05-01
1184,750,0.0,1997-05-01
1185,750,0.0,1997-05-01
1187,750,0.0,1997-05-01
1190,750,0.0,1997-05-01
1192,750,0.0,1997-05-01
1198,750,0.0,1997-05-01
1199,750,0.0,1997-05-01
1200,750,0.0,1997-05-01
1202,750,0.0,1997-05-01
1207,750,0.0,1997-05-01
1212,750,0.0,1997-05-01
1216,750,0.0,1997-05-01
1217,750,0.0,1997-05-01
1220,750,0.0,1997-05-01
1222,750,0.0,1997-05-01
1223,750,0.0,1997-05-01
1224,750,0.0,1997-05-01
1225,750,0.0,1997-05-01
1228,750,0.0,1997-05-01
1229,750,0.0,2001-10-09
1230,750,0.0,1997-05-01
1231,750,0.0,1997-05-01
1232,750,0.0,1997-05-01
1235,750,0.0,1997-05-01
1236,750,0.0,1997-05-01
1238,750,0.0,1997-05-01
1239,750,0.0,1997-05-01
1240,750,0.0,1997-05-01
1242,750,0.0,1997-05-01
1244,750,0.0,1997-05-01
1247,750,0.0,1997-05-01
1248,750,0.0,1997-05-01
1249,750,0.0,1997-05-01
1251,750,0.0,1997-05-01
1253,750,0.0,1997-05-01
1256,750,0.0,1997-05-01
1257,750,0.0,1997-05-01
1258,750,0.0,1997-05-01
1259,750,0.0,1997-05-01
1260,750,0.0,1997-05-01
1262,750,0.0,1997-05-01
1263,750,0.0,1997-05-01
1264,750,0.0,1997-05-01
1265,750,0.0,1997-05-01
1267,750,0.0,1997-05-01
1268,750,0.0,1997-05-01
1269,750,0.0,1997-05-01
1270,750,0.0,1997-05-01
1271,750,0.0,1997-05-01
1275,750,0.0,1997-05-01
1276,750,0.0,1997-05-01
1278,750,0.0,1997-05-01
1279,750,0.0,1997-05-01
1280,750,0.0,1997-05-01
1291,750,0.0,1997-05-01
1292,750,0.0,1997-05-01
1293,750,0.0,1997-05-01
1295,750,0.0,1997-05-01
1300,750,0.0,1997-05-01
1301,750,0.0,1997-05-01
1303,750,0.0,1997-05-01
1305,750,0.0,1997-05-01
1314,750,0.0,1997-05-01
1317,750,0.0,1997-05-01
1325,750,0.0,1997-05-01
1326,750,0.0,1997-05-01
1327,750,0.0,1997-05-01
1328,750,0.0,1997-05-01
1331,750,0.0,1997-05-01
1332,750,0.0,1997-05-01
1333,750,0.0,1997-05-01
1334,750,0.0,1997-05-01
1335,750,0.0,1997-05-01
1336,750,0.0,1997-05-01
1337,750,0.0,1997-05-01
1338,750,0.0,1997-05-01
1339,750,0.0,1997-05-01
1344,750,0.0,1997-05-01
1348,750,0.0,1997-05-01
1350,750,0.0,1997-05-01
1353,750,0.0,1997-05-01
1360,750,0.0,1997-05-01
1367,750,0.0,1997-05-01
1372,750,0.0,1997-05-01
1374,750,0.0,1997-05-01
1375,750,0.0,1997-05-01
1378,750,0.0,1997-05-01
1380,750,0.0,1997-05-01
1381,750,0.0,1997-05-01
1382,750,0.0,1997-05-01
1383,750,0.0,1997-05-01
1386,750,0.0,1997-05-01
1387,750,0.0,1997-05-01
1391,750,0.0,1997-05-01
1393,750,0.0,1997-05-01
1397,750,0.0,1997-05-01
1398,750,0.0,1997-05-01
1399,750,0.0,1997-05-01
1400,750,0.0,1997-05-01
1401,750,0.0,1997-05-01
1402,750,0.0,1997-05-01
1403,750,0.0,1997-05-01
1404,750,0.0,1997-05-01
1413,750,0.0,1997-05-01
1414,750,0.0,1997-05-01
1415,750,0.0,1997-05-01
1416,750,0.0,1997-05-01
1419,750,0.0,1997-05-01
1420,750,0.0,1997-05-01
1421,750,0.0,1997-05-01
1422,750,0.0,1997-05-01
1423,750,0.0,1997-05-01
1424,750,0.0,1997-05-01
1431,750,0.0,1997-05-01
1432,750,0.0,1997-05-01
1435,750,0.0,1997-05-01
1436,750,0.0,1997-05-01
1437,750,0.0,1997-05-01
1438,750,0.0,1997-05-01
1439,750,0.0,1997-05-01
1440,750,0.0,1997-05-01
1443,750,0.0,1997-05-01
1444,750,0.0,1997-05-01
1462,750,0.0,1997-05-01
1463,750,0.0,1997-05-01
1464,750,0.0,1997-05-01
1465,750,0.0,1997-05-01
1466,750,0.0,1997-05-01
1467,750,0.0,1997-05-01
1470,750,0.0,1997-05-01
1471,750,0.0,1997-05-01
1472,750,0.0,1997-05-01
1473,750,0.0,1997-05-01
1474,750,0.0,1997-05-01
1475,750,0.0,1997-05-01
1477,750,0.0,1997-05-01
1478,750,0.0,1997-05-01
1479,750,0.0,1997-05-01
1484,750,20.0,1997-05-01
1484,804,18.0,2000-10-26
1484,805,2.0,2000-10-26
1485,750,0.0,1997-05-01
1486,750,0.0,1997-05-01
1487,750,0.0,1997-05-01
1488,750,0.0,1997-05-01
1489,750,0.0,1997-05-01
1490,750,0.0,1997-05-01
1491,750,0.0,1997-05-01
1492,750,0.0,1997-05-01
1493,750,0.0,1997-05-01
1494,750,0.0,1997-05-01
1495,750,0.0,1997-05-01
1496,750,0.0,1997-05-01
1497,750,0.0,1997-05-01
1498,750,7.0,1997-05-01
1498,806,7.0,2000-10-26
1499,750,0.0,1997-05-01
1500,750,6.0,1997-05-01
1500,806,6.0,2000-10-26
1501,750,0.0,1997-05-01
1502,750,0.0,1997-05-01
1503,750,0.0,1997-05-01
1504,750,0.0,1997-05-01
1505,750,6.0,1997-05-01
1505,806,6.0,2000-10-26
1506,750,6.0,1997-05-01
1506,806,6.0,2000-10-26
1507,750,0.0,1997-05-01
1508,750,0.0,1997-05-01
1509,750,0.0,1997-05-01
1510,750,0.0,1997-05-01
1511,750,26.0,1997-05-01
1511,807,26.0,2000-10-26
1512,750,24.0,1997-05-01
1512,807,24.0,2000-10-26
1513,750,33.0,1997-05-01
1513,807,33.0,2000-10-26
1514,750,0.0,1997-05-01
1515,750,4.0,1997-05-01
1515,831,4.0,2000-10-27
1516,750,0.0,1997-05-01
1517,750,0.0,1997-05-01
1518,750,0.0,1997-05-01
1519,750,0.0,1997-05-01
1520,750,0.0,1997-05-01
1521,750,0.0,1997-05-01
1522,750,22.0,1997-05-01
1522,752,13.0,2000-10-26
1522,809,9.0,2000-10-26
1523,750,5.0,1997-05-01
1523,804,5.0,2000-10-26
1524,750,14.0,1997-05-01
1524,752,7.0,2000-10-26
1524,804,7.0,2000-10-26
1525,750,31.0,2014-01-29
1525,502507,31.0,2014-01-29
1526,750,10.0,1997-05-01
1526,810,10.0,2000-10-26
1527,750,0.0,1997-05-01
1528,750,0.0,1997-05-01
1529,750,0.0,1997-05-01
1530,750,0.0,1997-05-01
1531,750,10.0,1997-05-01
1531,810,10.0,2000-10-26
1532,750,8.0,1997-05-01
1532,806,8.0,2000-10-26
1533,750,8.0,1997-05-01
1533,806,8.0,2000-10-26
1534,750,8.0,1997-05-01
1534,806,8.0,2000-10-26
1535,750,8.0,1997-05-01
1535,806,8.0,2000-10-26
1536,750,0.0,1997-05-01
1537,750,8.0,1997-05-01
1537,808,8.0,2000-10-26
1538,750,5.0,1997-05-01
1538,831,5.0,2000-10-27
1539,750,0.0,1997-05-01
1540,750,0.0,1997-05-01
1541,750,2.0,1997-05-01
1541,805,2.0,2000-10-26
1542,750,0.0,1997-05-01
1543,750,42.0,1997-05-01
1543,807,42.0,2000-10-26
1544,750,0.0,1997-05-01
1545,750,0.0,1997-05-01
1546,750,0.0,1997-05-01
1547,750,0.0,1997-05-01
1548,750,0.0,1997-05-01
1549,750,1.0,1997-05-01
1549,805,1.0,2000-10-26
1550,750,0.0,1997-05-01
1551,750,0.0,1997-05-01
1552,750,0.0,1997-05-01
1553,750,0.0,1997-05-01
1554,750,0.0,1997-05-01
1555,750,0.0,1997-05-01
1556,750,0.0,1997-05-01
1557,750,0.0,1997-05-01
1558,750,0.0,1997-05-01
1559,750,0.0,1997-05-01
1560,750,0.0,1997-05-01
1561,750,0.0,1997-05-01
1562,750,49.0,1997-05-01
1562,811,49.0,2000-10-26
1563,750,49.0,1997-05-01
1563,811,49.0,2000-10-26
1564,750,49.0,1997-05-01
1564,811,49.0,2000-10-26
1565,750,51.0,1997-05-01
1565,811,51.0,2000-10-26
1566,750,51.0,1997-05-01
1566,811,51.0,2000-10-26
1567,750,0.0,1997-05-01
1568,750,0.0,1997-05-01
1569,750,0.0,1997-05-01
1570,750,0.0,1997-05-01
1571,750,0.0,1997-05-01
1572,750,0.0,1997-05-01
1573,750,42.0,1997-05-01
1573,752,34.0,2000-10-26
1573,804,6.0,2000-10-26
1573,805,2.0,2000-10-26
1574,750,0.0,1997-05-01
1575,750,0.0,1997-05-01
1576,750,0.0,1997-05-01
1577,750,6.0,1997-05-01
1577,812,6.0,2000-10-26
1578,750,22.0,2015-01-23
1578,752,22.0,2015-01-23
1579,750,15.0,1997-05-01
1579,813,15.0,2000-10-26
1580,750,0.0,1997-05-01
1581,750,72.0,1997-05-01
1581,807,72.0,2001-12-07
1582,750,19.0,1997-05-01
1582,804,19.0,2000-10-26
1583,750,7.0,1997-05-01
1583,804,7.0,2000-10-26
1584,750,11.0,1997-05-01
1584,804,11.0,2000-10-26
1585,750,24.0,2013-02-13
1585,752,24.0,2013-02-13
1586,750,7.0,1997-05-01
1586,804,7.0,2000-10-26
1587,750,47.0,2000-10-26
1587,804,2.0,2000-10-26
1587,815,45.0,2000-10-26
1589,750,0.0,1997-05-01
1590,750,0.0,1997-05-01
1591,750,0.0,1997-05-01
1592,750,0.0,1997-05-01
1593,750,16.0,1997-05-01
1593,816,16.0,2000-10-26
1594,750,0.0,1997-05-01
1595,750,0.0,1997-05-01
1596,750,40.0,1997-05-01
1596,753,40.0,2000-10-26
1597,750,46.0,1997-05-01
1597,753,46.0,2000-10-26
1598,750,0.0,1997-05-01
1599,750,47.0,1997-05-01
1599,817,47.0,2003-04-30
1600,750,64.0,1997-05-01
1600,817,64.0,2000-10-26
1601,750,35.0,2003-04-30
1601,807,35.0,2003-04-30
1602,750,40.0,1997-05-01
1602,807,40.0,2001-12-07
1603,750,29.0,2013-02-04
1603,807,29.0,2013-02-04
1604,750,40.0,1997-05-01
1604,818,11.0,2000-10-26
1604,819,29.0,2000-10-26
1605,750,54.0,1997-05-01
1605,818,5.0,2000-10-26
1605,819,49.0,2000-10-26
1606,750,0.0,1997-05-01
1610,750,0.0,1997-05-01
1611,750,9.0,1997-05-01
1611,806,9.0,2000-10-26
1612,750,0.0,1997-05-01
1613,750,0.0,1997-05-01
1614,750,0.0,1997-05-01
1615,750,25.0,1997-05-01
1615,816,25.0,2003-05-01
1616,750,32.0,1997-05-01
1616,820,32.0,2000-10-26
1617,750,26.0,1997-05-01
1617,816,26.0,2000-10-26
1618,750,1.0,1997-05-01
1618,804,1.0,2000-10-26
1619,750,0.0,1997-05-01
1620,750,0.0,1997-05-01
1621,750,0.0,1997-05-01
1622,750,0.0,1997-05-01
1623,750,26.0,2015-01-23
1623,816,26.0,2015-01-23
1624,750,0.0,1997-05-01
1625,750,0.0,1997-05-01
1628,750,38.0,2013-02-04
1628,807,38.0,2013-02-04
1629,750,0.0,1997-05-01
1630,750,48.0,1997-05-01
1630,821,48.0,2000-10-26
1631,750,0.0,1997-05-01
1632,750,0.0,1997-05-01
1633,750,0.0,1997-05-01
1634,750,0.0,1997-05-01
1635,750,0.0,1997-05-01
1636,750,0.0,1997-05-01
1637,750,4.0,1997-05-01
1637,806,4.0,2000-10-26
1638,750,0.0,1997-05-01
1639,750,0.0,1997-05-01
1640,750,0.0,1997-05-01
1641,750,0.0,1997-05-01
1642,750,0.0,1997-05-01
1643,750,0.0,1997-05-01
1644,750,0.0,1997-05-01
1645,750,0.0,1997-05-01
1646,750,0.0,1997-05-01
1647,750,0.0,1997-05-01
1648,750,0.0,1997-05-01
1649,750,0.0,1997-05-01
1650,750,0.0,1997-05-01
1651,750,0.0,1997-05-01
1652,750,0.0,1997-05-01
1653,750,16.0,2000-10-26
1653,752,14.0,2000-10-26
1653,822,2.0,2000-10-26
1654,750,8.0,1997-05-01
1654,805,8.0,2000-10-26
1655,750,18.0,1997-05-01
1655,804,16.0,2000-10-26
1655,822,2.0,2000-10-26
1656,750,0.0,1997-05-01
1657,750,0.0,1997-05-01
1658,750,0.0,1997-05-01
1659,750,0.0,1997-05-01
1660,750,12.0,1997-05-01
1660,813,12.0,2000-10-26
1661,750,35.0,1997-05-01
1661,823,35.0,2000-10-27
1662,750,0.0,1997-05-01
1663,750,5.0,1997-05-01
1663,806,5.0,2000-10-27
1664,750,5.0,1997-05-01
1664,806,5.0,2000-10-27
1665,750,5.0,1997-05-01
1665,806,5.0,2000-10-27
1666,750,5.0,1997-05-01
1666,806,5.0,2000-10-27
1667,750,44.0,1997-05-01
1667,502513,44.0,2000-10-27
1668,750,25.0,1997-05-01
1668,824,25.0,2000-10-27
1669,750,12.0,1997-05-01
1669,806,12.0,2000-10-27
1670,750,0.0,1997-05-01
1671,750,0.0,1997-05-01
1672,750,15.0,1997-05-01
1672,806,15.0,2000-10-27
1673,750,0.0,1997-05-01
1674,750,44.0,1997-05-01
1674,825,44.0,2000-10-27
1675,750,39.0,1997-05-01
1675,826,39.0,2000-10-27
1676,750,0.0,1997-05-01
1677,750,0.0,1997-05-01
1678,750,0.0,1997-05-01
1679,750,0.0,1997-05-01
1680,750,39.0,1997-05-01
1680,828,39.0,2000-10-27
1681,750,33.0,1997-05-01
1681,827,33.0,2000-10-27
1682,750,20.0,1997-05-01
1682,807,20.0,2000-10-27
1683,750,31.0,2013-02-04
1683,807,31.0,2013-02-04
1684,750,33.0,1997-05-01
1684,807,33.0,2000-10-27
1685,750,0.0,1997-05-01
1686,750,0.0,1997-05-01
1687,750,0.0,1997-05-01
1688,750,45.0,1997-05-01
1688,807,45.0,2000-10-27
1689,750,66.0,1997-05-01
1689,829,66.0,2000-10-27
1690,750,0.0,1997-05-01
1691,750,40.0,2015-07-20
1691,830,40.0,2015-07-20
1692,750,43.0,2013-02-04
1692,752,43.0,2013-02-04
1693,750,9.0,2000-10-26
1693,808,9.0,2000-10-26
1694,750,0.0,2003-05-08
1696,750,10.0,2014-07-02
1696,808,10.0,2014-07-02
1697,750,15.0,1997-05-01
1697,752,7.0,2003-05-09
1697,808,8.0,2023-05-26
1698,750,0.0,1997-05-01
1699,750,0.0,1997-05-01
1700,750,0.0,1997-05-01
1701,750,0.0,1997-05-01
1702,750,0.0,1997-05-01
1703,750,0.0,1997-05-01
1704,750,36.0,2003-05-09
1704,752,36.0,2023-05-26
1705,750,2.0,1997-05-01
1705,831,2.0,2000-10-27
1706,750,0.0,1997-05-01
1707,750,0.0,1997-05-01
1708,750,8.0,1997-05-01
1708,806,8.0,2000-10-27
1709,750,2.0,1997-05-01
1709,805,2.0,2000-10-27
1710,750,10.0,1997-05-01
1710,806,10.0,2000-10-27
1711,750,1.0,1997-05-01
1711,805,1.0,2000-10-27
1712,750,0.0,1997-05-01
1713,750,0.0,1997-05-01
1714,750,50.0,1997-05-01
1714,811,50.0,2000-10-27
1715,750,51.0,1997-05-01
1715,811,51.0,2000-10-27
1716,750,0.0,1997-05-01
1717,750,0.0,1997-05-01
1718,750,4.0,2017-12-15
1718,805,4.0,2023-05-26
1719,750,0.0,1997-05-01
1720,750,0.0,1997-05-01
1721,750,49.0,1997-05-01
1721,818,9.0,2000-10-27
1721,819,39.0,2000-10-27
1721,832,1.0,2000-10-27
1722,750,27.0,1997-05-01
1722,816,27.0,2000-10-27
1723,750,0.0,1997-05-01
1724,750,0.0,1997-05-01
1725,750,0.0,1997-05-01
1726,750,0.0,1997-05-01
1727,750,0.0,1997-05-01
1728,750,13.0,2003-05-27
1728,833,13.0,2023-05-26
1729,750,0.0,1997-05-01
1730,750,0.0,1997-05-01
1731,750,10.0,2014-01-29
1731,502506,10.0,2014-01-29
1732,750,0.0,1997-05-01
1733,750,0.0,1997-05-01
1734,750,48.0,1997-05-01
1734,809,6.0,2000-10-27
1734,834,10.0,2000-10-27
1734,835,32.0,2000-10-27
1735,750,0.0,1997-05-01
1736,750,0.0,1997-05-01
1737,750,0.0,1997-05-01
1738,750,0.0,1997-05-01
1739,750,0.0,1997-05-01
1740,750,6.0,1997-05-01
1740,806,6.0,2000-10-27
1741,750,5.0,1997-05-01
1741,806,5.0,2000-10-27
1742,750,13.0,1997-05-01
1742,806,13.0,2000-10-27
1743,750,15.0,1997-05-01
1743,806,15.0,2000-10-27
1744,750,0.0,1997-05-01
1745,750,0.0,1997-05-01
1746,750,0.0,1997-05-01
1747,750,4.0,1997-05-01
1747,836,4.0,2000-10-27
1748,750,25.0,1997-05-01
1748,837,19.0,2000-10-27
1748,838,6.0,2000-10-27
1749,750,6.0,1997-05-01
1749,839,6.0,2000-10-27
1750,750,0.0,1997-05-01
1751,750,0.0,2001-10-09
1752,750,0.0,1997-05-01
1753,750,0.0,1997-05-01
1754,750,0.0,1997-05-01
1755,750,18.0,1997-05-01
1755,780,18.0,2000-10-16
1757,750,11.0,1997-05-01
1757,752,11.0,2000-10-16
1758,750,7.0,1997-05-01
1758,752,7.0,2000-10-16
1759,750,0.0,1997-05-01
1760,750,0.0,1997-05-01
1761,750,17.0,1997-05-01
1761,780,17.0,2000-10-16
1762,750,20.0,1997-05-01
1762,780,20.0,2000-10-16
1763,750,35.0,1997-05-01
1763,758,18.0,2000-10-16
1763,780,17.0,2000-10-16
1764,750,32.0,1997-05-01
1764,758,12.0,2000-10-16
1764,780,20.0,2000-10-16
1765,750,17.0,1997-05-01
1765,780,17.0,2000-10-16
1766,750,18.0,1997-05-01
1766,780,18.0,2000-10-16
1767,750,31.0,1997-05-01
1767,758,14.0,2000-10-16
1767,780,17.0,2000-10-16
1768,750,27.0,1997-05-01
1768,758,9.0,2000-10-16
1768,780,18.0,2000-10-16
1769,750,18.0,1997-05-01
1769,780,18.0,2000-10-16
1770,750,22.0,1997-05-01
1770,780,22.0,2000-10-16
1771,750,38.0,1997-05-01
1771,758,20.0,2000-10-16
1771,780,18.0,2000-10-16
1772,750,36.0,1997-05-01
1772,758,14.0,2000-10-16
1772,780,22.0,2000-10-16
1773,750,22.0,1997-05-01
1773,751,22.0,2000-10-16
1774,750,21.0,1997-05-01
1774,751,21.0,2000-10-16
1775,750,21.0,1997-05-01
1775,751,21.0,2000-10-16
1776,750,21.0,1997-05-01
1776,751,21.0,2000-10-16
1777,750,30.0,1997-05-01
1777,751,22.0,2000-10-16
1777,758,8.0,2000-10-16
1778,750,29.0,1997-05-01
1778,751,21.0,2000-10-16
1778,758,7.0,2000-10-16
1779,750,28.0,1997-05-01
1779,751,21.0,2000-10-16
1779,758,7.0,2000-10-16
1780,750,28.0,1997-05-01
1780,751,21.0,2000-10-16
1780,758,7.0,2000-10-16
1781,750,26.0,1997-05-01
1781,751,26.0,2000-10-16
1782,750,24.0,1997-05-01
1782,751,24.0,2000-10-16
1783,750,27.0,1997-05-01
1783,751,27.0,2000-10-16
1784,750,26.0,1997-05-01
1784,751,26.0,2000-10-16
1785,750,35.0,1997-05-01
1785,751,26.0,2000-10-16
1785,758,9.0,2000-10-16
1786,750,32.0,1997-05-01
1786,751,24.0,2000-10-16
1786,758,8.0,2000-10-16
1787,750,34.0,1997-05-01
1787,751,27.0,2000-10-16
1787,758,7.0,2000-10-16
1788,750,32.0,1997-05-01
1788,751,26.0,2000-10-16
1788,758,6.0,2000-10-16
1789,750,35.0,1997-05-01
1789,751,35.0,2000-10-16
1790,750,33.0,1997-05-01
1790,751,33.0,2000-10-16
1791,750,34.0,1997-05-01
1791,751,34.0,2000-10-16
1792,750,36.0,1997-05-01
1792,751,36.0,2000-10-16
1793,750,43.0,1997-05-01
1793,751,35.0,2000-10-16
1793,758,8.0,2000-10-16
1794,750,40.0,1997-05-01
1794,751,33.0,2000-10-16
1794,758,7.0,2000-10-16
1795,750,41.0,1997-05-01
1795,751,34.0,2000-10-16
1795,758,7.0,2000-10-16
1796,750,41.0,1997-05-01
1796,751,36.0,2000-10-16
1796,758,5.0,2000-10-16
1797,750,29.0,1997-05-01
1797,751,29.0,2000-10-16
1798,750,28.0,2000-10-16
1798,751,28.0,2000-10-16
1799,750,28.0,1997-05-01
1799,751,28.0,2000-10-16
1800,750,31.0,1997-05-01
1800,751,31.0,2000-10-16
1801,750,38.0,1997-05-01
1801,751,29.0,2000-10-16
1801,758,9.0,2000-10-16
1802,750,36.0,1997-05-01
1802,751,28.0,2000-10-16
1802,758,8.0,2000-10-16
1803,750,36.0,1997-05-01
1803,751,28.0,2000-10-16
1803,758,8.0,2000-10-16
1804,750,38.0,1997-05-01
1804,751,31.0,2000-10-16
1804,758,7.0,2000-10-16
1808,750,8.0,1997-05-01
1808,781,8.0,2000-10-16
1812,750,15.0,1997-05-01
1812,758,7.0,2000-10-16
1812,781,8.0,2000-10-16
1813,750,25.0,1997-05-01
1813,780,25.0,2000-10-16
1814,750,25.0,1997-05-01
1814,780,25.0,2000-10-16
1815,750,39.0,1997-05-01
1815,758,14.0,2000-10-16
1815,780,25.0,2000-10-16
1816,750,39.0,1997-05-01
1816,758,14.0,2000-10-16
1816,780,25.0,2000-10-16
1817,750,27.0,1997-05-01
1817,751,27.0,2000-10-16
1818,750,25.0,1997-05-01
1818,780,25.0,2000-10-16
1819,750,27.0,1997-05-01
1819,780,27.0,2000-10-16
1820,750,44.0,1997-05-01
1820,751,27.0,2000-10-16
1820,758,17.0,2000-10-16
1821,750,41.0,1997-05-01
1821,758,16.0,2000-10-16
1821,780,25.0,2000-10-16
1822,750,43.0,2000-10-16
1822,758,16.0,2000-10-16
1822,780,27.0,2000-10-16
1823,750,24.0,1997-05-01
1823,751,24.0,2000-10-16
1824,750,22.0,1997-05-01
1824,751,22.0,2000-10-16
1825,750,23.0,1997-05-01
1825,751,23.0,2000-10-16
1826,750,24.0,2003-12-18
1826,751,24.0,2003-12-18
1827,750,34.0,1997-05-01
1827,751,24.0,2000-10-16
1827,758,10.0,2000-10-16
1828,750,32.0,1997-05-01
1828,751,22.0,2000-10-16
1828,758,10.0,2000-10-16
1829,750,33.0,1997-05-01
1829,751,23.0,2000-10-16
1829,758,10.0,2000-10-16
1830,750,31.0,1997-05-01
1830,751,24.0,2000-10-16
1830,758,7.0,2000-10-16
1832,750,2.0,1997-05-01
1832,782,2.0,2000-10-16
1833,750,0.0,1997-05-01
1834,750,35.0,2003-12-18
1834,758,35.0,2003-12-18
1835,750,0.0,1997-05-01
1836,750,5.0,1997-05-01
1836,783,5.0,2000-10-16
1837,750,0.0,1997-05-01
1838,750,29.0,2003-12-18
1838,784,29.0,2003-12-18
1839,750,0.0,1997-05-01
1840,750,0.0,1997-05-01
1841,750,0.0,1997-05-01
1842,750,0.0,1997-05-01
1843,750,0.0,1997-05-01
1844,750,0.0,1997-05-01
1845,750,0.0,1997-05-01
1846,750,13.0,1997-05-01
1846,782,13.0,2003-12-18
1847,750,0.0,1997-05-01
1848,750,0.0,1997-05-01
1849,750,0.0,1997-05-01
1850,750,0.0,1997-05-01
1851,750,0.0,1997-05-01
1852,750,0.0,1997-05-01
1853,750,11.0,1997-05-01
1853,785,11.0,2000-10-16
1854,750,16.0,1997-05-01
1854,778,16.0,2000-10-16
1855,750,24.0,1997-05-01
1855,752,24.0,2003-12-18
1857,750,0.0,1997-05-01
1860,750,66.0,1997-05-01
1860,784,66.0,2000-10-16
1861,750,0.0,1997-05-01
1862,750,0.0,1997-05-01
1865,750,0.0,1997-05-01
1868,750,0.0,1997-05-01
1869,750,0.0,1997-05-01
1870,750,0.0,1997-05-01
1871,750,18.0,1997-05-01
1871,780,18.0,2000-10-16
1873,750,39.0,1997-05-01
1873,758,15.0,2000-10-16
1873,780,24.0,2000-10-16
1874,750,0.0,1997-05-01
1875,750,0.0,1997-05-01
1876,750,0.0,1997-05-01
1877,750,27.0,1997-05-01
1877,780,27.0,2000-10-16
1878,750,46.0,1997-05-01
1878,780,27.0,2003-12-23
1878,758,19.0,2003-12-23
1879,750,60.0,2003-12-23
1879,784,60.0,2003-12-23
1880,750,30.0,1997-05-01
1880,784,30.0,2000-10-16
1881,750,32.0,1997-05-01
1881,784,32.0,2000-10-16
1882,750,38.0,1997-05-01
1882,751,30.0,2000-10-16
1882,758,8.0,2000-10-16
1883,750,46.0,1997-05-01
1883,751,39.0,2000-10-16
1883,758,7.0,2000-10-16
1884,750,30.0,1997-05-01
1884,751,30.0,2000-10-16
1885,750,39.0,1997-05-01
1885,751,39.0,2000-10-16
1887,750,0.0,1997-05-01
1888,750,0.0,1997-05-01
1893,750,39.03,2006-08-29
1893,751,39.03,2006-08-29
1894,750,28.48,2006-08-29
1894,751,28.48,2006-08-29
1895,750,11.0,1997-05-01
1895,781,11.0,2000-10-16
1896,750,5.0,1997-05-01
1896,781,5.0,2000-10-16
1897,750,6.0,1997-05-01
1897,781,6.0,2000-10-16
1898,750,8.0,1997-05-01
1898,781,8.0,2000-10-16
1899,750,8.0,1997-05-01
1899,781,8.0,2000-10-16
1900,750,22.0,1997-05-01
1900,758,11.0,2000-10-16
1900,781,11.0,2000-10-16
1901,750,15.0,1997-05-01
1901,758,10.0,2000-10-16
1901,781,5.0,2000-10-16
1902,750,16.0,1997-05-01
1902,758,10.0,2000-10-16
1902,781,6.0,2000-10-16
1903,750,19.0,1997-05-01
1903,758,11.0,2000-10-16
1903,781,8.0,2000-10-16
1904,750,18.0,1997-05-01
