Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
MARGARINES- BLOCK,20,Female,19-30 Years,992,F,F,F,F,F,F,.,F,.,F,F,F,F,F,.,F,.,F,F,F,.,F,.,F,.,F,F,F,.,F,.,F,.
MARGARINES- BLOCK,20,Female,31-50 Years,2384,F,F,F,F,F,F,.,F,.,F,F,F,F,F,.,F,.,F,F,F,.,F,.,F,.,F,F,F,.,F,.,F,.
MARGARINES- BLOCK,20,Female,51-70 Years,2314,F,F,F,F,F,F,.,F,.,F,F,F,F,F,.,F,.,F,F,F,.,F,.,F,.,F,F,F,.,F,.,F,.
MARGARINES- BLOCK,20,Female,71+ Years,1448,F,F,F,F,F,F,.,F,.,F,F,F,F,F,.,F,.,F,F,F,.,F,.,F,.,F,F,F,.,F,.,F,.
MARGARINES- BLOCK,20,Female,19+ Years,7138,0.460898295,0.03 E,0.009149903,F,F,F,.,F,.,0 E,0.000167186,F,F,F,.,F,.,6.77 E,1.751885179,4.71 E,1.230485996,F,F,F,F,0.11 E,0.033023585,0.06 E,0.018674713,F,F,F,F
OTHER FATS & SPREADS,21,Both,All ages,19670,67.99621706,8.833185401,0.186549884,4.610970292,0.186549884,24.11885662,0.620450353,32.51639902,0.761302234,0.144251748,0.003038302,0.069138836,0.002488514,0.377944181,0.009483327,0.548242721,0.01738237,12.99070122,0.241607185,9.015332442,0.148114761,28.92729385,0.802993786,37.50183885,1.119800378,0.212155737,0.004006088,0.13822321,0.003080865,0.470573984,0.012254714,0.641342542,0.015199542
OTHER FATS & SPREADS,21,Both,1-3 Years,1288,63.63510224,4.578620215,0.382818057,1.64 E,0.382818057,13.67060844,1.599505428,18.56393432,1.618644855,0.304563484,0.025474237,0.12 E,0.023106436,0.814210222,0.084703112,1.154776447,0.100358439,7.195117244,0.515472813,4.63401525,0.354734027,17.05813002,1.333502178,21.45019547,1.679133237,0.481867694,0.035152575,0.31395505,0.032240139,1.016336276,0.081641224,1.419383928,0.119873394
OTHER FATS & SPREADS,21,Both,4-8 Years,1199,72.28008423,7.053139411,0.374316215,4.473552042,0.374316215,18.12614812,0.96970236,23.41972931,1.805381226,0.304468203,0.015395524,0.189411736,0.019180047,0.764259368,0.0425036,1.014508234,0.053550832,9.758067504,0.429108512,6.975469977,0.383223565,20.33663265,1.32086615,27.50599852,2.506732014,0.42123388,0.017476771,0.318305413,0.017970074,0.900393263,0.064759476,1.096749328,0.05962618
OTHER FATS & SPREADS,21,Both,9-13 Years,1962,72.5148316,8.723006067,0.412424094,4.507115574,0.412424094,23.79648989,1.149465816,32.53139233,2.013787992,0.213450925,0.011228309,0.108123182,0.009072059,0.573229695,0.031384966,0.758453068,0.036475145,12.02927163,0.515960155,8.594057662,0.681436332,27.89649003,1.902371792,35.64592153,1.594861194,0.294354851,0.01425211,0.186762128,0.012370034,0.675168161,0.042204319,0.847356959,0.059168886
OTHER FATS & SPREADS,21,Both,14-18 Years,1890,69.69931408,9.963507042,0.477354758,5.317854569,0.477354758,27.3101155,1.403178182,37.35263512,2.918345208,0.156006429,0.007896248,0.082123011,0.00695359,0.417924963,0.027403101,0.59536776,0.048034424,14.29498579,0.599375567,10.23847942,0.479141959,32.32300666,1.902625252,42.53923939,3.224727132,0.223827782,0.010166528,0.153433362,0.009017751,0.515226499,0.033267808,0.684368833,0.070494542
