Food-Group-Name,Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,All ages,19670,89.41325033,124.1522152,1.569090807,99.47234796,1.569090807,266.8055179,4.497609206,342.5496102,7.257269383,1.954886097,0.024897815,1.483644203,0.026439457,4.185811199,0.054748127,5.563212968,0.157871808,138.8521441,1.635529666,112.8683453,1.951644338,278.5058248,4.74586386,355.4420995,8.693232185,2.186442023,0.026320168,1.689493775,0.026906461,4.316485408,0.062650375,5.83384448,0.093441594
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,1-3 Years,1288,86.94562822,54.75674142,2.860899126,35.65644919,2.860899126,139.8968985,13.00176652,167.2447085,11.56042618,3.97654888,0.229621348,2.598099072,0.183014114,9.871567843,1.203372545,13.16830964,0.954435814,62.97814225,3.131988634,44.15014866,4.053889993,141.578812,9.650090088,176.7973346,12.3755255,4.59017842,0.25557517,3.119748651,0.208726209,11.07942922,1.455395534,13.45872896,0.858599862
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,4-8 Years,1199,90.25549964,82.12826798,3.984072353,63.25131013,3.984072353,165.0677339,9.518636696,237.4974686,22.53060591,3.644266508,0.177025103,2.808605467,0.160387579,7.358214291,0.418402349,10.4618121,1.121955594,90.9953059,4.183708902,70.00017048,2.936359695,173.5890974,11.01347092,252.422789,23.05551303,4.03772238,0.185814005,3.111013739,0.146560927,7.829770225,0.500455962,11.06190717,1.287232572
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,9-13 Years,1962,88.40837028,100.966462,3.09521894,80.26770965,3.09521894,213.4420377,11.32134128,265.3645056,18.90179198,2.469991566,0.081190687,1.885972752,0.104741896,5.52014705,0.21588934,6.761418692,0.354440478,114.2046411,3.067658377,90.33282236,3.503267653,228.1856609,10.83743217,291.6215106,19.77298965,2.793843567,0.083034504,2.189056101,0.082024158,5.756445214,0.216535761,7.104646058,0.406913051
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,14-18 Years,1890,87.02870587,131.7452006,4.950039537,99.22190041,4.950039537,285.5767077,13.79021887,444.8121368,47.68651102,2.045168886,0.076917918,1.508491037,0.07311764,4.68248062,0.300361678,6.690885814,0.396106268,151.3813164,5.226529459,115.8349877,3.556029955,304.6487662,18.34183025,467.221757,39.45655371,2.349993448,0.08093253,1.807961747,0.081376931,5.168205053,0.3896871,6.700717982,0.310132866
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,19-30 Years,1849,89.10269701,150.1810804,7.481123721,124.5037275,7.481123721,315.1596167,23.58352574,401.8052544,43.22196241,2.083711621,0.100785194,1.754610484,0.095619008,4.232353929,0.226424544,5.810034508,0.431318183,168.5482992,7.757003591,143.1956909,8.870165855,335.35392,24.94841377,420.8907535,49.31224103,2.338550562,0.105527735,1.922219151,0.08538822,4.408392287,0.316428419,5.906301622,0.521835377
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,31-50 Years,4389,88.67080267,133.318311,3.501290992,106.7693494,3.501290992,283.8712807,9.557183374,355.2231031,16.34455595,1.736321071,0.04818259,1.357980378,0.050688175,3.822353375,0.14692496,4.740036875,0.200124353,150.351984,3.53656523,121.3866921,3.256497205,297.9682342,10.14887033,377.1321399,14.05924249,1.958165505,0.048382781,1.579000289,0.05453125,4.053541604,0.156699263,4.946582737,0.191282762
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,51-70 Years,4465,91.47302256,129.9807368,2.556151507,111.35226,2.556151507,268.3021136,6.387342095,341.5118452,13.54809229,1.655409614,0.03150133,1.406681134,0.040261923,3.350993494,0.09699002,4.051490537,0.140746992,142.0973454,2.618070415,120.026619,2.560718398,274.9357569,6.98352087,345.3241931,10.81021843,1.809724406,0.032892555,1.532928362,0.0352295,3.500780518,0.100087431,4.205795192,0.149107612
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,71+ Years,2628,88.879709,98.41181569,2.627333238,81.77562571,2.627333238,202.8873417,6.658000782,254.3462236,10.3243329,1.352077066,0.036240845,1.109024443,0.032919279,2.780743627,0.133131977,3.65186234,0.237049317,110.7247276,2.615911839,92.03401623,2.758540024,213.6104915,7.15396388,263.6476006,10.82153878,1.521243803,0.035436321,1.271736317,0.04010782,2.961866039,0.1452597,3.912627605,0.258899987
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,1-18 Years,6339,88.28612137,96.83393401,2.098924943,70.03052767,2.098924943,211.6013907,5.490338875,287.0559987,11.35749959,2.91482738,0.071241641,2.016329747,0.049618156,6.468543587,0.169092156,8.551525202,0.265471978,109.6819438,2.206393559,81.18233459,2.310452913,225.2217378,7.613496466,305.4776888,13.21240351,3.302802055,0.077102274,2.319567915,0.061718978,6.79277827,0.158864246,8.926364792,0.448692366
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Both,19+ Years,13331,89.69008365,130.8618383,1.904725223,105.9550047,1.904725223,275.8170191,5.172725551,349.3192743,9.206949172,1.721920058,0.025633933,1.391301956,0.025139885,3.679320721,0.075581694,4.535357999,0.133358678,145.9044668,1.962995287,120,1.673855811,286.1482055,5.017599017,366.71253,9.850400686,1.91985556,0.026876698,1.572702081,0.026883451,3.826869745,0.068847289,4.759187233,0.142673926
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,9-13 Years,1023,87.6652399,111.1040567,4.551772764,92.09406426,4.551772764,241.8979847,9.402782891,302.3915014,24.32095764,2.714663718,0.122670403,2.182915671,0.130015448,5.712359652,0.361721657,7.105095394,0.453537328,126.7367281,4.523349274,104.1737598,4.374832817,242.7362623,8.890395303,316.330574,22.48989597,3.09662498,0.125798302,2.535070963,0.140273983,6.111070393,0.388691615,7.46369803,0.489976066
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,14-18 Years,900,91.01297442,158.0140975,8.122520996,118.125443,8.122520996,348.1864065,37.9246335,514.034184,37.53212331,2.296585438,0.11426697,1.747795139,0.110717015,5.596745316,0.614488621,6.831399954,0.353563598,173.6171118,8.399734373,126.9474673,5.551455275,353.3626313,45.61776726,525.5013742,35.97234012,2.52336049,0.11817375,1.925619446,0.092386398,5.836703977,0.568789069,7.074114674,0.385024479
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,19-30 Years,857,92.9593111,188.8001978,11.50545847,167.9991372,11.50545847,385.1669984,30.98116636,512.5938051,58.38452895,2.443173159,0.146907588,2.111094789,0.15059153,5.11662337,0.533930157,6.023836887,0.933764542,203.0998246,11.74050945,180.0937658,9.465252206,387.1387041,36.39511581,517.5847215,58.15094671,2.628217798,0.151212906,2.31321358,0.161893644,5.173822101,0.517810746,6.171377131,0.984581144
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,31-50 Years,2005,91.37333608,163.5973186,5.816615032,132.1202961,5.816615032,332.6303219,13.53907136,410.4444762,19.94355388,1.918490026,0.070150071,1.487528802,0.087484609,3.981063174,0.205428077,5.245090165,0.385656791,179.0427335,5.937035898,146.6010338,6.037172715,339.9042975,18.17696146,430.9583345,19.37572349,2.099616921,0.071383926,1.682318441,0.06859233,4.186246995,0.190383888,5.571594698,0.364807396
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,51-70 Years,2151,92.30409603,157.5871391,4.770571282,137.0460677,4.770571282,306.2284558,13.58070784,384.3382825,19.14325908,1.832932872,0.055580295,1.579042032,0.061250419,3.698068724,0.119891356,4.377280827,0.290602161,170.7260521,4.82137018,148.0636156,4.232738504,317.8889272,15.44209681,387.2969499,20.46516383,1.985754643,0.05662563,1.723065633,0.067368231,3.739712719,0.108608323,4.651168905,0.283170564
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,71+ Years,1180,91.27779271,113.6081073,4.554255285,92.62054314,4.554255285,226.7969502,11.55051391,279.9446969,21.16727443,1.409861637,0.053797002,1.141614776,0.054529619,2.874873842,0.206241539,3.912994769,0.362900085,124.4641264,4.61102446,101.2663365,3.874942804,239.8339001,12.18910571,294.6747809,24.73334134,1.544583403,0.054340188,1.280840645,0.063342725,3.025125715,0.212646201,4.246174437,0.424918315
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Male,19+ Years,6193,91.95596246,160.735635,3.30890536,135.0608931,3.30890536,325.8669327,9.425126702,409.0714206,13.93626623,1.929488623,0.040573641,1.589235188,0.043910607,3.924617653,0.14136087,5.092288022,0.226802188,174.7963163,3.37348356,147.8846838,3.396168093,336.0527616,10.25138444,420.9985048,15.76812328,2.098274621,0.04169975,1.731069951,0.035819425,4.091186019,0.125297667,5.216717516,0.277808452
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,9-13 Years,939,89.19047915,90.29713264,4.196677835,67.41339566,4.196677835,197.7123889,7.77216998,247.9791349,18.33868467,2.212485933,0.111888996,1.617193343,0.104930639,4.887301909,0.398318452,6.430843346,0.514295866,101.2407754,4.246687384,76.48249377,3.893613472,203.2281403,7.149909679,256.2208386,20.80214403,2.480630168,0.114651428,1.885942851,0.133965042,5.289709069,0.406363422,6.514135093,0.639763987
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,14-18 Years,990,82.81598569,103.9700868,6.090738292,79.79268163,6.090738292,227.7928471,17.08448379,315.5243588,37.24456892,1.779336508,0.110856898,1.264238327,0.099473778,3.948353738,0.403445541,5.828958631,0.691772301,125.5434998,6.377915323,99.84735512,4.709875625,250.6612311,18.0721058,333.1578222,45.39893755,2.14854233,0.117911556,1.60122735,0.115152749,4.304319957,0.510962593,6.281231787,0.71618759
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,19-30 Years,992,84.83224518,107.417901,6.676391156,86.90818158,6.676391156,219.6663274,16.53431505,282.0543437,23.54287659,1.685677713,0.117302399,1.286242299,0.126911374,3.851514876,0.202794674,4.276332106,0.522390431,126.6239044,6.990197455,106.8253727,8.204506445,239.2814428,19.41241548,302.0081824,25.70393941,1.987071908,0.12670567,1.613161852,0.146448697,4.023410099,0.167505692,4.54 E,0.805441718
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,31-50 Years,2384,86.08457867,104.3424265,3.877866432,89.16443052,3.877866432,218.5197699,10.18246045,279.9803237,17.02982132,1.561992154,0.063782434,1.215317874,0.064492219,3.697196627,0.233131773,4.438120048,0.248833992,121.2091969,3.904960243,103.9616492,4.543166642,235.4106293,14.12719083,290.8765369,18.74995595,1.81448545,0.065565706,1.476039488,0.080134291,3.897271552,0.215667726,4.586559362,0.259792733
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,51-70 Years,2314,90.66087998,103.0031762,2.695349891,83.44819441,2.695349891,211.8154952,7.66574978,267.0137961,10.28581032,1.481930129,0.039087069,1.208605386,0.046679747,3.109012138,0.069076145,3.760852608,0.115880096,113.6136955,2.855136115,94.22925068,4.243440228,221.6611713,7.780025556,270.1380632,10.04152067,1.634586085,0.041215438,1.367298703,0.058683744,3.147209825,0.058926638,3.806312899,0.125782543
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,71+ Years,1448,86.98000329,86.37366968,3.042402748,70.31274056,3.042402748,185.8034197,9.404690897,226.5011615,11.43262662,1.306301483,0.047402301,1.089213082,0.043720519,2.725201949,0.154152646,3.362821288,0.259711806,99.30290459,2.959566787,83.92095101,3.603255464,196.1696258,7.787795372,233.0780228,13.73144256,1.501841151,0.046091457,1.261642392,0.049368335,2.851225866,0.190134841,3.661740381,0.271509103
MEATS - OVERALL,22 - 25 and 27 - 32 and 34 - 35,Female,19+ Years,7138,87.50251495,102.0204977,2.010560753,84,2.010560753,211.81465,4.134090807,271.8227072,7.37294844,1.521525186,0.032259452,1.202950859,0.033443044,3.327058893,0.10613666,4.137813098,0.083456212,116.5915034,2.082236465,99.95582352,1.912719348,223.2967334,6.264500427,279.4404467,8.053943385,1.738835948,0.033798151,1.408891524,0.039114975,3.574164352,0.128097894,4.228200056,0.12582231
BEEF,22,Both,All ages,19670,34.58798687,29.19411952,0.946411573,F,F,103.7225732,4.104420982,156.7226252,5.819818389,0.43784449,0.013658189,F,F,1.516585266,0.044343755,2.310451103,0.078555223,84.40537354,2.01652924,66.16586866,2.373198608,188.6886206,7.16044485,237.4754815,8.781620192,1.264811435,0.029201162,0.931425167,0.027676276,2.715351626,0.077257925,3.607244432,0.140729907
BEEF,22,Both,1-3 Years,1288,28.93250235,10.99225331,1.646705727,F,F,35.96 E,6.98087028,67.75501027,9.467012938,0.808547656,0.126978667,F,F,3.00223155,0.393554515,4.183473562,0.658723816,37.9927501,4.139957018,24.19578339,3.979550101,86.94159796,12.06831775,116.07 E,25.97616309,2.744617877,0.322810959,1.809497459,0.268485784,5.48 E,0.993126879,7.79 E,2.290275047
BEEF,22,Both,4-8 Years,1199,28.31295828,12.95026904,1.177978148,F,F,53.21612751,4.831407773,73.75824915,4.505373338,0.555572678,0.052188545,F,F,2.058774233,0.26067481,3.15892895,0.192471337,45.73972424,2.582529962,38.50502004,3.749903812,87,5.627160117,111.0775266,11.82256899,1.962255842,0.113261092,1.686500987,0.138432887,3.734595665,0.221609451,4.626867981,0.600858346
BEEF,22,Both,9-13 Years,1962,33.10971584,23.86360128,1.910147489,F,F,84,5.319070227,121.8837792,15.39762085,0.58789889,0.046983184,F,F,2.033261585,0.160206917,3.112352954,0.297009759,72.07431616,4.438586411,53.40850212,3.907179036,161.7114118,11.69034121,189.5211823,25.4291833,1.775608384,0.108580588,1.230773322,0.089192701,4.037633987,0.394125487,5.599831323,0.606340677
BEEF,22,Both,14-18 Years,1890,34.81182072,29.17537927,2.698222287,F,F,100.1675324,6.576505629,127.8287243,13.47828035,0.443869034,0.04081742,F,F,1.547259536,0.096130602,2.167013397,0.226047036,83.80882892,6.206079256,67.19577315,5.581940565,170.0966481,22.45550479,258.89 E,43.92582385,1.275052626,0.092170787,0.935990723,0.081880814,2.75161324,0.309839394,3.86 E,0.735646485
BEEF,22,Both,19-30 Years,1849,38.45330754,35.15599519,3.631891399,F,F,125.2953945,9.57041244,173.9880991,17.8512623,0.485200893,0.053502859,F,F,1.706907356,0.121719891,2.506139603,0.282935659,91.42515285,7.634938382,67.54 E,11.42563286,200.4782307,23.62412724,284.9315695,39.7724578,1.261792351,0.115457562,0.921350748,0.132091951,2.737052888,0.374133077,3.851098358,0.525694968
BEEF,22,Both,31-50 Years,4389,34.93348087,31.06248183,1.830861497,F,F,108.9490294,7.329702154,170.1,15.63893873,0.391953102,0.022815762,F,F,1.382705165,0.090097683,2.137982952,0.150142351,88.91894267,3.78647209,67.00177868,3.351243242,201.0082608,7.56924474,250.0226507,11.35149447,1.121998415,0.047917002,0.825754327,0.04195123,2.437377714,0.149348139,3.415203074,0.276268421
BEEF,22,Both,51-70 Years,4465,35.5024482,33.13674622,1.820486851,F,F,113.3984892,6.869830981,184.6341784,13.68091279,0.414580097,0.022700526,F,F,1.421541055,0.066428511,2.175546837,0.147628457,93.3365103,3.700315433,76.81833437,3.94074914,201.0097082,11.36894491,249.4664935,14.88451088,1.167750727,0.046454145,0.938138496,0.051382148,2.506560074,0.115129221,3.004783462,0.138918234
BEEF,22,Both,71+ Years,2628,31.76683144,22.50892951,1.417856586,F,F,83.9887809,3.748506903,120.8920363,6.571016029,0.311727246,0.020656998,F,F,1.144874902,0.080474125,1.798392299,0.122594157,70.85670333,2.83799971,56.84729675,3.477212916,150.0417419,8.783111981,171.5787879,8.54755211,0.981297888,0.04233151,0.763873576,0.056150969,2.148058303,0.114624068,2.414061404,0.07834412
BEEF,22,Both,1-18 Years,6339,31.56046413,20.19128964,1.028759129,F,F,72.10893828,3.219547745,104.3728222,4.788714413,0.571433681,0.030890678,F,F,1.976810809,0.092862729,3.108749508,0.14033075,63.97652949,2.459484129,44.04436467,2.091050767,129.8307189,7.405085808,184.4515382,10.36289019,1.804081706,0.068810211,1.288342662,0.051533873,3.946615045,0.201806742,5.317399693,0.276704313
BEEF,22,Both,19+ Years,13331,35.33157453,31.405298,1.143150186,F,F,113.4,4.43031752,168.130778,7.12399992,0.405424023,0.015041399,F,F,1.434250333,0.044460614,2.163769635,0.095197725,88.88734347,2.344975386,68.94765973,2.128773696,201.0030095,6.809937131,246.99039,9.322119682,1.147483598,0.031926361,0.871953911,0.031673001,2.495599333,0.070760468,3.132333558,0.153767264
BEEF,22,Male,9-13 Years,1023,32.20578137,29.10023167,3.181233583,F,F,95.77868105,8.813951824,156.6159464,16.73990156,0.70517827,0.076625858,F,F,2.275788605,0.308300908,3.50312629,0.473884419,90.35716704,7.486675886,66.82152429,8.921874904,176.7491279,21.5647209,260.77 E,52.19237952,2.189601495,0.176112308,1.551063884,0.132074854,4.763676919,0.652918911,5.791093205,0.866369211
BEEF,22,Male,14-18 Years,900,39.62555141,37.71293684,4.17985977,F,F,113.7599494,7.936863942,178.5103274,26.53109314,0.534889423,0.055906451,F,F,1.724084635,0.15260921,2.678907698,0.33804142,95.17327963,8.396081579,72.91525777,7.329907389,193.872503,27.149372,284.43 E,51.83826636,1.349859885,0.108253032,0.977726623,0.09190208,2.986197635,0.367178869,4.209629675,0.594309501
BEEF,22,Male,19-30 Years,857,42.62459278,44.90943056,6.008525441,F,F,156.8116868,19.73425095,215.32 E,37.03474988,0.581642598,0.085501251,F,F,1.84 E,0.342030749,2.93 E,0.625909436,105.3603745,11.6419671,84 E,16.29198928,240.3640005,35.31869038,285.8147491,26.11953605,1.364570451,0.170125913,1.01 E,0.212027248,3.13 E,0.664365605,4.395798558,0.621093719
BEEF,22,Male,31-50 Years,2005,38.84622007,41.75960161,3.283911057,F,F,140.7163481,12.88972622,204.0626482,14.65305288,0.482499298,0.037950997,F,F,1.657673349,0.137893305,2.374486309,0.184591029,107.4997813,6.126381838,79.01756201,5.677115563,235.4347536,15.84659895,267.3478792,15.21835554,1.242075285,0.070809089,0.914827786,0.081257823,2.673963756,0.206315546,3.53614115,0.281606517
BEEF,22,Male,51-70 Years,2151,39.93799636,42.54284584,3.224682391,F,F,150.7631449,16.25808017,205.7050482,14.48063331,0.488122028,0.037323034,F,F,1.649371625,0.145074367,2.524900267,0.190638369,106.5222338,5.294252431,85.08068244,3.682135191,224.6179164,13.89183669,267.9910178,17.61269391,1.222199591,0.062287159,0.944491524,0.069417784,2.608954337,0.13226993,2.992324039,0.135757739
BEEF,22,Male,71+ Years,1180,32.30907983,24.82982904,2.236167771,F,F,87.64384085,10.24972754,133.5774017,12.5274551,0.317102422,0.030323343,F,F,1.144802805,0.120852794,1.815412413,0.224501434,76.85093222,4.289465976,67.00399968,5.874263646,167.0722619,12.37293355,179.9610387,12.74593959,0.981465346,0.059750424,0.821797936,0.090531158,2.169544987,0.156399157,2.419130478,0.131859255
BEEF,22,Male,19+ Years,6193,39.18009945,40.75570881,2.050384107,F,F,139.2095298,7.709328049,203.9995527,8.079635614,0.484303187,0.025319028,F,F,1.657754094,0.085879312,2.46293481,0.10806317,104.0214532,3.650167777,84,3.339124629,226.8,12.04647748,271.5071986,11.30010609,1.23609484,0.047051525,0.942602869,0.047633189,2.633387902,0.11478988,3.294796181,0.248170763
BEEF,22,Female,9-13 Years,939,34.06106326,18.35230047,1.906952809,F,F,69.66135646,7.929709299,98.79878274,10.10422729,0.464468002,0.051415842,F,F,1.54 E,0.267398991,2.432915227,0.205506528,53.88058595,4.182632259,34.98163287,5.001903059,113.4959987,13.09622033,165.2866705,19.96605704,1.363633303,0.115219253,0.919969895,0.095606861,2.899770101,0.429789867,4.121064673,0.468800011
BEEF,22,Female,14-18 Years,990,29.72207836,20.14829171,3.337737143,F,F,79,8.740666551,107.0033731,9.189725863,0.35 E,0.058853652,F,F,1.375447998,0.152303522,1.777597648,0.195800672,67.78897312,8.558965279,53.79136595,8.575244469,126.01 E,29.69694651,F,F,1.16960085,0.151370451,0.854911623,0.138464867,2.22 E,0.523120105,F,F
BEEF,22,Female,19-30 Years,992,33.83441846,24.35595793,3.207096467,F,F,99.52944851,15.18412903,125.1248297,10.25536011,0.378410417,0.054256518,F,F,1.502884808,0.240868942,1.91893935,0.192586322,71.98574422,7.133718174,53.42 E,9.262413619,134.0098516,20.9439735,179.8482861,13.71611408,1.118418565,0.128171995,0.761551854,0.119342331,2.07 E,0.405450619,3.107600987,0.359603663
BEEF,22,Female,31-50 Years,2384,31.18913493,20.8257359,1.689852245,F,F,79.08396253,9.490842561,120.9941272,12.47266542,0.305303758,0.025533706,F,F,1.105661103,0.098609955,1.617119859,0.158576013,66.77240631,3.803847599,53.33255427,4.159557827,145.6910523,14.05439362,200.2549946,14.14876865,0.978878569,0.062537757,0.664722521,0.077030559,2.209846354,0.202724308,2.969514556,0.442797853
BEEF,22,Female,51-70 Years,2314,31.16793666,23.94490658,1.715025898,F,F,84,2.240083649,126.1663936,9.684233797,0.342713365,0.024978758,F,F,1.213940568,0.052073041,1.828925046,0.129061027,76.82544677,4.098236964,63.27672001,4.64796093,156.554106,12.34460935,214.1508608,22.03379245,1.099570269,0.060690405,0.924867447,0.07165679,2.174831355,0.161813177,2.999290575,0.377142198
BEEF,22,Female,71+ Years,1448,31.33727498,20.67036731,1.812190081,F,F,82.42043652,9.495347048,113.4,9.675884117,0.307469158,0.027781759,F,F,1.153824828,0.118975167,1.798075594,0.155203961,65.96095966,4.176846002,49.01743458,4.784637843,133.5390766,12.39529957,168.3428492,15.60547656,0.981161118,0.064315157,0.730892138,0.076623432,2.036649798,0.159040827,2.386836209,0.235866473
BEEF,22,Female,19+ Years,7138,31.6160569,22.37804293,0.999791491,F,F,84,2.456966261,123.1319497,5.825392955,0.329270968,0.015605855,F,F,1.201471982,0.039148963,1.794802591,0.060072839,70.7806258,2.31800656,56.6174079,1.901127413,151.948615,7.486402369,200.2242505,8.686072118,1.041467534,0.037874616,0.804382244,0.044156358,2.155428315,0.109012208,2.82597484,0.229887885
BEEF- LEAN ONLY ,22A,Both,All ages,19670,10.05256477,10.9597634,0.584413787,F,F,F,F,85.05,7.017045297,0.164668555,0.008509924,F,F,F,F,1.282615745,0.079862871,109.024549,3.591234693,84.99985244,5.184441752,211.7813144,10.84841609,253.679927,10.28188642,1.634673983,0.056542431,1.268420439,0.058035087,3.162728853,0.136844377,4.079643793,0.166102596
BEEF- LEAN ONLY ,22A,Both,1-3 Years,1288,7.2911677,3.61 E,1.137263065,F,F,F,.,F,F,0.28 E,0.091286685,F,F,F,.,F,F,49.45 E,9.870215322,33.42491365,4.881032209,112.93 E,34.17731726,158.24 E,40.6563552,3.64 E,0.735824244,2.760966314,0.444065474,7.8 E,1.879643642,9.94 E,2.115857286
BEEF- LEAN ONLY ,22A,Both,4-8 Years,1199,7.370911436,4.4 E,0.7479692,F,F,F,.,F,F,0.18 E,0.031697539,F,F,F,.,F,F,59.74786323,4.453894908,63.63 E,10.97574988,100.3931198,9.413236246,114.3245493,13.60869397,2.483582115,0.206536337,2.48 E,0.473547718,4.071216268,0.497041538,5.121508607,0.523914171
BEEF- LEAN ONLY ,22A,Both,9-13 Years,1962,6.917153522,6.4 E,1.253600713,F,F,F,.,F,F,0.15 E,0.02999379,F,F,F,.,1.03 E,0.282465947,92.59329341,13.63467781,67 E,12.19276782,187.13 E,41.02263874,257.14 E,55.09448151,2.236347198,0.311195607,1.36 E,0.30815266,4.66 E,1.067816844,6.475735207,1.051482892
BEEF- LEAN ONLY ,22A,Both,14-18 Years,1890,8.436473184,9.08 E,1.907391282,F,F,F,.,69.1 E,14.34511208,0.15 E,0.032242456,F,F,F,.,0.98 E,0.23483394,107.5881662,15.52570181,70.76581099,9.971995643,233.79 E,68.55890326,309.81 E,68.36824785,1.733214762,0.266531588,1.263367558,0.168474013,3.49 E,1.113834465,5.24 E,1.271474583
BEEF- LEAN ONLY ,22A,Both,19-30 Years,1849,9.112100286,10.68512592,1.660097464,F,F,F,.,97.48 E,19.2522156,0.155259795,0.02559808,F,F,F,.,1.19 E,0.220754641,117.2630412,10.79907684,101.5947182,15.74574806,194.691965,29.49818193,250.29 E,61.47996554,1.703885928,0.176300214,1.376681995,0.179920494,3.273403466,0.399844459,3.83 E,1.021294114
BEEF- LEAN ONLY ,22A,Both,31-50 Years,4389,10.2731339,11.95850155,1.307705678,F,F,F,F,100.3820143,13.7774026,0.155906329,0.016407809,F,F,F,F,1.24026686,0.181735044,116.4055844,7.292712151,100.2052653,9.72066381,226.7985157,20.41680386,266.6629392,17.07660707,1.517612162,0.088953383,1.214539633,0.118277416,3.172223973,0.340232473,3.930213969,0.234311572
BEEF- LEAN ONLY ,22A,Both,51-70 Years,4465,12.01475126,14.25797569,1.356557985,F,F,50.01 E,14.10329417,111.6792169,15.08186679,0.183725103,0.017619276,F,F,0.6 E,0.158670183,1.431091679,0.175026461,118.6705857,6.438985058,91.98113906,8.014934314,225.5399181,14.2126359,266.4105199,12.78677079,1.52916277,0.085758811,1.265414713,0.101863425,2.984214779,0.275507448,3.418746021,0.376973047
BEEF- LEAN ONLY ,22A,Both,71+ Years,2628,10.42437772,8.970213824,0.88195429,F,F,F,F,75.44344526,8.552854622,0.122017318,0.012084738,F,F,F,F,1.031663501,0.081019438,86.05035294,4.591295107,68.9934036,8.100216375,167.7224964,9.658237166,178.6354993,14.85353062,1.170499777,0.061467111,1.028604098,0.036969366,2.17150282,0.063183483,2.484153117,0.178556569
BEEF- LEAN ONLY ,22A,Both,1-18 Years,6339,7.542203106,6.145467574,0.705876436,F,F,F,.,36.63 E,7.903840268,0.180283645,0.021061304,F,F,F,.,1.174621997,0.158539577,81.4810671,6.559427462,67.00275759,5.97505483,165.0210956,22.96691184,250.19 E,49.85761416,2.366212897,0.190237855,1.592485101,0.170217317,4.875612654,0.585351824,6.502010267,0.878691698
