Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
BEANS,36A,Both,9-13 Years,1962,6.749523063,2.75 E,0.488732507,F,F,F,.,F,F,0.06 E,0.011789785,F,F,F,.,F,F,40.7570853,5.337325923,35.26 E,7.669251492,82.45 E,15.55115597,119.49 E,23.49674213,0.96009006,0.130026961,0.7 E,0.162811799,2.2772335,0.334352156,2.461231159,0.319422724
BEANS,36A,Both,14-18 Years,1890,6.600027583,3.12 E,0.523191989,F,F,F,.,F,F,0.05 E,0.00859491,F,F,F,.,F,F,47.33845795,4.904208116,35.5 E,7.316152309,93.68 E,20.39786476,124.8841712,18.07664347,0.765284526,0.075640469,0.615973531,0.075996141,1.59 E,0.295779246,2.004247864,0.287032638
BEANS,36A,Both,19-30 Years,1849,4.893122705,2.7 E,0.664303044,F,F,F,.,F,.,0.04 E,0.009460506,F,F,F,.,F,.,55.17 E,10.44237064,31.13 E,6.081055488,138.48 E,26.5692972,176.59 E,30.38890831,0.81 E,0.143173303,0.47 E,0.098913303,2.13 E,0.385518176,2.390102817,0.273511398
BEANS,36A,Both,31-50 Years,4389,7.631810869,4.83 E,0.818908383,F,F,F,.,F,F,0.066746299,0.010209006,F,F,F,.,F,F,63.2934218,8.822092756,F,F,131.94 E,40.4900843,249.35 E,67.30551182,0.874580103,0.109380643,0.54 E,0.118158275,2.178450083,0.347599426,2.618810074,0.402555349
BEANS,36A,Both,51-70 Years,4465,8.589345204,5.559195167,0.763682363,F,F,F,.,37.32 E,11.95913254,0.074439038,0.010089367,F,F,F,.,0.5 E,0.143314833,64.72199027,5.560743518,52.92 E,8.847935649,132.0807403,19.85272119,193.1943635,28.61169984,0.866643924,0.074518451,0.63 E,0.128464008,1.850214029,0.278153505,2.498251237,0.253722493
BEANS,36A,Both,71+ Years,2628,9.069197187,5.282058085,0.776832367,F,F,F,.,36.06 E,9.150936294,0.074276575,0.011042778,F,F,F,.,0.53 E,0.139208485,58.24173823,5.768520126,44.4370669,7.240988748,124.8670322,13.46043461,170.1552156,25.97132663,0.818998343,0.081582569,0.621915748,0.097468122,1.828250965,0.221660273,2.169346159,0.26499809
BEANS,36A,Both,1-18 Years,6339,6.652050159,2.230118219,0.216829898,F,F,F,.,7.41 E,1.979242175,0.066345447,0.006953489,F,F,F,.,0.33 E,0.107032713,33.52527666,2.671165842,23.65 E,3.968613829,67.49863335,9.443706843,109.1956278,16.4880634,1.0388055,0.086090131,0.660612929,0.049797208,2.377913455,0.23867748,3.19 E,0.554817222
BEANS,36A,Both,19+ Years,13331,7.659372528,4.766491193,0.422582485,F,F,F,.,24.32 E,4.723685514,0.065586347,0.005449541,F,F,F,.,0.32 E,0.070704061,62.23083125,4.273279538,39.00305564,6.087034993,131.8411841,13.61522904,192.7281304,23.61262773,0.856288776,0.054642504,0.57472291,0.056972439,2.037098306,0.201410191,2.509574008,0.138200014
BEANS,36A,Male,9-13 Years,1023,5.729032896,2.8 E,0.749972598,F,F,F,.,F,F,0.07 E,0.017892201,F,F,F,.,F,F,48.86311564,7.623769708,42.91 E,10.61401992,87.08 E,16.01037534,108.74 E,22.45761214,1.196967381,0.169834951,1.08 E,0.274276289,2.391499077,0.310357669,2.441941247,0.198632527
BEANS,36A,Male,14-18 Years,900,5.403647522,2.65 E,0.728406413,F,F,F,.,F,F,0.04 E,0.011309813,F,F,F,.,F,F,48.99 E,9.21714355,33.86 E,8.798530807,124.7 E,37.2885062,130.55 E,28.33291486,0.75 E,0.133913538,0.573319828,0.090890279,F,F,2.08 E,0.557880163
BEANS,36A,Male,19-30 Years,857,2.596906634,F,F,F,F,F,.,F,.,F,F,F,F,F,.,F,.,92.48 E,23.74010672,F,F,177.94 E,33.10730803,179.5 E,34.81347219,1.2 E,0.315633286,F,F,2.34 E,0.463308688,2.38 E,0.488757845
BEANS,36A,Male,31-50 Years,2005,8.251292292,5.44 E,1.442468111,F,F,F,.,F,F,0.06 E,0.015368394,F,F,F,.,F,F,65.91 E,14.18334497,F,F,F,F,238.13 E,68.37921229,0.76 E,0.148620935,F,F,1.9 E,0.403260603,2.4 E,0.521495434
BEANS,36A,Male,51-70 Years,2151,8.506901971,5.1 E,1.038784607,F,F,F,.,F,F,0.06 E,0.01345473,F,F,F,.,F,F,59.93294838,9.460009479,42.75 E,13.03477209,132.09 E,32.61827379,191.0524029,30.19997639,0.75 E,0.12528966,F,F,1.8 E,0.48197469,2.54 E,0.436768753
BEANS,36A,Male,71+ Years,1180,10.01337522,5.12 E,0.964028555,F,F,F,F,F,F,0.07 E,0.012415945,F,F,F,F,0.43 E,0.141588429,51.17665254,7.025878462,32.05 E,8.438987563,118.702987,14.3606568,135.89 E,34.76283779,0.655441683,0.090802538,0.43 E,0.11548565,1.477939812,0.185062664,1.73 E,0.500481694
BEANS,36A,Male,19+ Years,6193,7.510415148,4.746373669,0.68626055,F,F,F,.,F,F,0.057843311,0.007917612,F,F,F,.,F,F,63.19722113,7.288642171,38.56 E,10.57016222,143.75 E,28.46233047,211.7043846,33.18300089,0.770174622,0.083370808,0.43 E,0.118205021,1.95 E,0.37172304,2.516263104,0.27135975
BEANS,36A,Female,9-13 Years,939,7.823539724,2.7 E,0.648570113,F,F,F,.,F,F,0.06 E,0.015341626,F,F,F,.,F,F,34.51 E,6.800771546,F,F,70.31 E,15.44519266,102.3 E,18.23618856,0.78 E,0.166018555,0.52 E,0.169492026,1.71 E,0.559175714,2.85 E,0.761602843
BEANS,36A,Female,14-18 Years,990,7.865006176,3.63 E,0.685210805,F,F,F,.,F,F,0.06 E,0.011683762,F,F,F,.,F,F,46.1393267,5.65728614,44.29 E,8.487249231,75.86 E,15.5790751,103.7857677,15.67872816,0.77682478,0.091385281,0.705496917,0.1112467,1.48792429,0.237200765,1.722044585,0.141357105
BEANS,36A,Female,19-30 Years,992,7.435736478,3.03 E,0.736956988,F,F,F,.,F,F,0.05 E,0.012300178,F,F,F,.,F,F,40.74 E,7.771189096,26.41 E,5.676579817,106.14 E,27.91457741,124.6834356,19.98891492,0.65 E,0.126272039,0.46 E,0.095667018,1.73 E,0.497830846,2.06 E,0.405930915
