Food-Group-Name, Food-Group-Code,Sex,Age,Number-of-Respondents,Percentage-of-Eaters,All-Person-Consumption-Intake-g-per-person-Mean,All-Person-Consumption-Intake-g-per-person-SE-Mean,All-Person-Consumption-Intake-g-per-person-P50,All-Person-Consumption-Intake-g-per-person-SE-P50,All-Person-Consumption-Intake-g-per-person-P90,All-Person-Consumption-Intake-g-per-person-SE-P90,All-Person-Consumption-Intake-g-per-person-P95,All-Person-Consumption-Intake-g-per-person-SE-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-Mean,All-Person-Consumption-Intake-g-per-kg-body-weight-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P50,All-Person-Consumption-Intake-g-per-kg-body-weight-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P90,All-Person-Consumption-Intake-g-per-kg-body-weight-P95,All-Person-Consumption-Intake-g-per-kg-body-weight-SE-P95,Eaters-Only-Consumption-Intake-g-per-person-Mean,Eaters-Only-Consumption-Intake-g-per-person-SE-Mean,Eaters-Only-Consumption-Intake-g-per-person-P50,Eaters-Only-Consumption-Intake-g-per-person-SE-P50,Eaters-Only-Consumption-Intake-g-per-person-P90,Eaters-Only-Consumption-Intake-g-per-person-SE-P90,Eaters-Only-Consumption-Intake-g-per-person-P95,Eaters-Only-Consumption-Intake-g-per-person-SE-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-Mean,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P50,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P90,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-P95,Eaters-Only-Consumption-Intake-g-per-kg-body-weight-SE-P95
EGGS ,16,Female,19+ Years,7138,55.25980363,20.56204054,0.867200462,1.83 E,0.867200462,74.33601205,4.937725428,95.02443791,3.669706486,0.30728519,0.012591056,0.02 E,0.005562474,1.043154287,0.053233642,1.471393131,0.060156751,37.20976043,1.345441036,20.89033924,2.080946223,92.6418751,3.148592964,111.387519,4.083456237,0.556073619,0.019225611,0.311695636,0.028178215,1.4143162,0.055719896,1.750102151,0.086278714
EGG,16A,Both,All ages,19670,56.30158396,23.64646995,0.796654374,2.112056776,0.796654374,85.96048947,2.228335396,106.7623418,3.127907484,0.376182103,0.010585907,0.033719584,0.004493835,1.184252678,0.033406608,1.715071491,0.054675115,41.99965309,1.264585114,21.66998738,1.216295127,100.5903802,2.324577973,128.9198701,5.431929292,0.66814432,0.016641268,0.342266373,0.02136156,1.624155104,0.046760371,2.138308243,0.067255507
EGG,16A,Both,1-3 Years,1288,54.60298045,13.26009815,1.099151588,F,F,44.91169619,2.573925199,68.7382808,9.145975564,0.971452054,0.091163344,F,F,3.758935971,0.272479082,5.291059008,0.701688278,24.28456843,1.836274956,8.26 E,2.003138,66.69183835,8.737552868,88.7791173,4.317959674,1.782384864,0.156341088,0.51 E,0.125992716,4.982600825,0.645639742,7.444283701,0.81561781
EGG,16A,Both,4-8 Years,1199,59.69465537,12.69533071,0.959343805,2.36 E,0.959343805,45.61984093,1.843409181,53.97361093,4.506473915,0.586427514,0.045656682,0.1 E,0.021671851,2.129548168,0.187026664,2.726445573,0.167560801,21.26711451,1.405725262,8.803813203,1.011132891,52.45908341,2.784786324,68.69288626,5.569952167,0.982378591,0.066217958,0.397587936,0.043745461,2.617855476,0.142650985,3.13937338,0.237433209
EGG,16A,Both,9-13 Years,1962,57.61809351,16.95668705,0.980457446,2.14 E,0.980457446,53.29541608,4.127328493,84.26622864,3.632196924,0.434652605,0.026710297,0.05 E,0.010209388,1.546044935,0.09377561,2.117723212,0.101068024,29.42944832,1.460511297,12.96463432,1.34803499,79.42267864,3.591542811,92.07626533,7.018166741,0.754368252,0.039847141,0.327614422,0.035935576,2.037497037,0.114512189,2.586897928,0.219239435
EGG,16A,Both,14-18 Years,1890,56.94621962,21.16721981,1.502234381,2.03 E,1.502234381,84.08256698,8.189019398,106.6523564,6.706546797,0.330411183,0.024725178,0.03 E,0.005963224,1.211995593,0.142936226,1.730292251,0.096690995,37.17054434,2.230640371,16.34886263,2.413294082,99.6396979,4.867895743,123.2182607,6.386568803,0.580216185,0.03741331,0.251465482,0.04129856,1.667034442,0.106580752,2.013517308,0.117968148
EGG,16A,Both,19-30 Years,1849,58.41892063,26.86109457,2.528601088,3.29 E,2.528601088,89.21942932,8.373103903,128.5708252,13.40042125,0.388654377,0.035989318,F,F,1.306391844,0.112547506,1.903098942,0.168129134,45.98012815,3.918146112,22.49 E,5.138973586,114.2489833,12.06822409,167.861126,18.43981757,0.665288527,0.055514345,F,F,1.769343206,0.161014686,2.230753311,0.32492167
EGG,16A,Both,31-50 Years,4389,51.98623935,27.01508021,1.969813001,F,F,89.85441624,3.484970709,116.7952618,9.134214452,0.356191809,0.025284221,F,F,1.194486031,0.061961312,1.650848273,0.105252271,51.96582894,3.331906466,37.1599879,3.60557507,113.7031228,8.661495398,158.1475435,12.05085296,0.685165563,0.042665203,0.463109284,0.048355515,1.601569892,0.094748563,2.007164058,0.117994021
EGG,16A,Both,51-70 Years,4465,57.70395682,23.76771252,1.253591665,2.96 E,1.253591665,85.96048947,2.570568789,101.5862801,3.581620356,0.299665316,0.014376424,0.04 E,0.008713151,0.993065883,0.038182901,1.32699769,0.061731798,41.18905154,1.82308349,20.79920062,2.286572758,99.99523936,1.790917772,112.0233922,4.26170012,0.519315022,0.020118046,0.278580003,0.022970718,1.228393871,0.061115076,1.544573674,0.057635032
EGG,16A,Both,71+ Years,2628,60.80651324,22.98142384,0.93133296,4.059605675,0.93133296,79.43701978,4.741421268,99.54034892,2.811863625,0.318550356,0.01316437,0.055702293,0.007655565,1.009792692,0.046469168,1.338902526,0.047206031,37.79434573,1.316922189,23.16920293,3.057722294,93.07906954,3.42688159,109.615383,3.700144429,0.523875387,0.018359633,0.336102279,0.043678589,1.256286201,0.052390337,1.473490863,0.046658764
